id,genre,track_name,location,preview_url,filename,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
36EnMgx9PmtnzUtmKwI63h,german baroque,"Goldberg Variations, BWV 988: Variation 1 (Arr. for Harp)","./scrapes/Relaxing/Goldberg Variations, BWV 988: Variation 1 (Arr. for Harp).mp3",https://p.scdn.co/mp3-preview/f9826e300974e6ac91ebe806e774954fbfd98f3f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Goldberg Variations, BWV 988: Variation 1 (Arr. for Harp).mp3",Johann Sebastian Bach,0.354,0.116,4,-28.692,0,0.0399,0.987,0.883,0.124,0.181,82.627,Relaxing
3Rw0Rg4LjlYnuxIyioW3vg,chamber orchestra,Violin Concerto No. 10 in G Major: Largo,./scrapes/Relaxing/Violin Concerto No. 10 in G Major: Largo.mp3,https://p.scdn.co/mp3-preview/dcd7509b9d9c7834cf47624d755695c8dd11f611?cid=04efa8f320b849739fa98c7d12ffbe9c,Violin Concerto No. 10 in G Major: Largo.mp3,Toronto Chamber Orchestra,0.212,0.0517,2,-24.467,1,0.0525,0.928,0.639,0.112,0.152,185.678,Relaxing
1NechTDnTtSaciAT6gmvJQ,classical clarinet,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen","./scrapes/Relaxing/Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen.mp3",https://p.scdn.co/mp3-preview/b45678947e09f1b06017bd2f92909a9fcd9ea7ed?cid=04efa8f320b849739fa98c7d12ffbe9c,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen.mp3",Dionysis Grammenos,0.238,0.00484,8,-31.76,1,0.0393,0.995,0.95,0.121,0.0394,70.821,Relaxing
18JxYMTSFKZlxqdNFrOs1r,classical performance,"Prelude in B minor, BWV 855a (Arr. by Alexander Siloti)","./scrapes/Relaxing/Prelude in B minor, BWV 855a (Arr. by Alexander Siloti).mp3",https://p.scdn.co/mp3-preview/1c47602b4f581e8b139e8b69e1f2fb77ade9618d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Prelude in B minor, BWV 855a (Arr. by Alexander Siloti).mp3",Khatia Buniatishvili,0.182,0.0377,11,-33.748,0,0.0391,0.987,0.957,0.0804,0.0923,100.482,Relaxing
5TtmI9sfXw4VXco0PE21mV,post-romantic era,"2 Aquarelles: Lento, ma non troppo","./scrapes/Relaxing/2 Aquarelles: Lento, ma non troppo.mp3",https://p.scdn.co/mp3-preview/63f535d010b7a110962b813fa7709f5cb117905f?cid=04efa8f320b849739fa98c7d12ffbe9c,"2 Aquarelles: Lento, ma non troppo.mp3",Frederick Delius,0.176,0.0534,10,-27.626,1,0.0406,0.97,0.915,0.29,0.0332,71.673,Relaxing
0ehvSWC15JKhz5us5aOBjL,orchestral soundtrack,much loved,./scrapes/Relaxing/much loved.mp3,https://p.scdn.co/mp3-preview/8070342fc084c0839dcec369bf1ab79105c033d8?cid=04efa8f320b849739fa98c7d12ffbe9c,much loved.mp3,Rachel Portman,0.128,0.0194,4,-24.941,1,0.0388,0.99,0.946,0.069,0.09,75.818,Relaxing
1Oo7XEqkrwifJn17aA0ocF,classical,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Relaxing/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Johannes Brahms,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Relaxing
5k4Eagqnz3YKdMLjSSi0DD,classical cello,El cant dels ocells (Song of the Birds) (version for cello and orchestra),./scrapes/Relaxing/El cant dels ocells (Song of the Birds) (version for cello and orchestra).mp3,https://p.scdn.co/mp3-preview/6fd43f3aebe3693680d7845910bce8c0365b1fc4?cid=04efa8f320b849739fa98c7d12ffbe9c,El cant dels ocells (Song of the Birds) (version for cello and orchestra).mp3,Pablo Casals,0.16,0.0261,9,-33.263,0,0.0517,0.917,0.232,0.113,0.0305,88.549,Relaxing
12KMREUbKErP77HI7Av6Gq,harlem renaissance,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio)","./scrapes/Relaxing/Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio).mp3",https://p.scdn.co/mp3-preview/195b32132d9c16dd10c70659654ce3d195b8c7fa?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio).mp3",William Grant Still,0.0618,0.00804,5,-36.977,1,0.0472,0.753,0.69,0.12,0.0393,55.481,Relaxing
3C8Xxgad3ejXfJ0RiJq9G1,post-romantic era,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto","./scrapes/Relaxing/Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto.mp3",https://p.scdn.co/mp3-preview/b785073a11a1d832486bd3007e2c7d299fcf68f7?cid=04efa8f320b849739fa98c7d12ffbe9c,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto.mp3",Albéric Magnard,0.171,0.00926,7,-31.675,0,0.044,0.993,0.946,0.128,0.0399,116.418,Relaxing
1v3gGmcneK1QzYyBFiBXG0,baroque,"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042)","./scrapes/Relaxing/Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042).mp3",https://p.scdn.co/mp3-preview/4d1f7b946d6e726eefe27e7462f0f9c8201c5c57?cid=04efa8f320b849739fa98c7d12ffbe9c,"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042).mp3",Johann Sebastian Bach,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,Relaxing
12KMREUbKErP77HI7Av6Gq,american modern classical,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio)","./scrapes/Relaxing/Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio).mp3",https://p.scdn.co/mp3-preview/195b32132d9c16dd10c70659654ce3d195b8c7fa?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio).mp3",William Grant Still,0.0618,0.00804,5,-36.977,1,0.0472,0.753,0.69,0.12,0.0393,55.481,Relaxing
0jOnZhF75V68VsBObWx2XO,classical cello,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","./scrapes/Relaxing/The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",https://p.scdn.co/mp3-preview/28857efb335b1ca10e02f1612c426b9810cf2a34?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",Yo-Yo Ma,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,Relaxing
1juisCcrVdwoLbDWyVvNrX,classical performance,"6 Impromptus, Op. 5: Impromptu VI","./scrapes/Relaxing/6 Impromptus, Op. 5: Impromptu VI.mp3",https://p.scdn.co/mp3-preview/2813d724b0ff345c5c4a5b48c3ac4c72f9f5c1bc?cid=04efa8f320b849739fa98c7d12ffbe9c,"6 Impromptus, Op. 5: Impromptu VI.mp3",Leif Ove Andsnes,0.448,0.0052,4,-36.512,1,0.0564,0.995,0.88,0.0698,0.0398,62.171,Relaxing
5KIOfWtUEKrxDNi4OnIpg2,glitch,Avril 14th (Aphex Twin) - Vanessa Wagner Version,./scrapes/Relaxing/Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,https://p.scdn.co/mp3-preview/88c33d202c8268616e4512565933fad205cd7585?cid=04efa8f320b849739fa98c7d12ffbe9c,Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,Murcof,0.395,0.0826,5,-18.982,0,0.0432,0.995,0.93,0.126,0.119,93.288,Relaxing
5bu9A6uphPWg39RC3ZKeku,classical,"Goldberg Variations, BWV 988: Aria","./scrapes/Relaxing/Goldberg Variations, BWV 988: Aria.mp3",https://p.scdn.co/mp3-preview/b0fc27343a7c115a83cc44c865331082feda9432?cid=04efa8f320b849739fa98c7d12ffbe9c,"Goldberg Variations, BWV 988: Aria.mp3",Glenn Gould,0.454,0.0139,4,-29.966,0,0.0514,0.995,0.943,0.0736,0.244,130.253,Relaxing
1YcABWwgkfrOSw8VMgDWZU,neo-classical,My fellow creatures,./scrapes/Relaxing/My fellow creatures.mp3,https://p.scdn.co/mp3-preview/cdf67a8cec7aaf39b608515b55e0fcd50e2fd369?cid=04efa8f320b849739fa98c7d12ffbe9c,My fellow creatures.mp3,Carlos Cipa,0.321,0.00611,4,-38.341,0,0.0362,0.995,0.908,0.09,0.0693,104.311,Relaxing
6y1FgcqMY76hCk9qLxUuy4,american orchestra,3 Spirituals for Orchestra: No. 2. Kum Bab Yah,./scrapes/Relaxing/3 Spirituals for Orchestra: No. 2. Kum Bab Yah.mp3,https://p.scdn.co/mp3-preview/ebaefe998ae27e4aec15242fea924024622bb587?cid=04efa8f320b849739fa98c7d12ffbe9c,3 Spirituals for Orchestra: No. 2. Kum Bab Yah.mp3,Virginia Symphony Orchestra,0.141,0.00268,2,-37.571,0,0.0427,0.945,0.601,0.0756,0.0386,140.372,Relaxing
5bu9A6uphPWg39RC3ZKeku,classical performance,"Goldberg Variations, BWV 988: Aria","./scrapes/Relaxing/Goldberg Variations, BWV 988: Aria.mp3",https://p.scdn.co/mp3-preview/b0fc27343a7c115a83cc44c865331082feda9432?cid=04efa8f320b849739fa98c7d12ffbe9c,"Goldberg Variations, BWV 988: Aria.mp3",Glenn Gould,0.454,0.0139,4,-29.966,0,0.0514,0.995,0.943,0.0736,0.244,130.253,Relaxing
5WEmDvDiRpE7p3y8SMMAPJ,choral,Henry V: Henry V: Touch her soft lips and part,./scrapes/Relaxing/Henry V: Henry V: Touch her soft lips and part.mp3,https://p.scdn.co/mp3-preview/1ac311b3686787b17a7bb2312607b2a1ec7331f6?cid=04efa8f320b849739fa98c7d12ffbe9c,Henry V: Henry V: Touch her soft lips and part.mp3,The Cambridge Singers,0.146,0.019,0,-31.365,1,0.0476,0.92,0.878,0.0864,0.0492,81.526,Relaxing
5KIOfWtUEKrxDNi4OnIpg2,glitch,Avril 14th (Aphex Twin) - Vanessa Wagner Version,./scrapes/Relaxing/Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,https://p.scdn.co/mp3-preview/88c33d202c8268616e4512565933fad205cd7585?cid=04efa8f320b849739fa98c7d12ffbe9c,Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,Murcof,0.395,0.0826,5,-18.982,0,0.0432,0.995,0.93,0.126,0.119,93.288,Relaxing
0ehvSWC15JKhz5us5aOBjL,classic soundtrack,much loved,./scrapes/Relaxing/much loved.mp3,https://p.scdn.co/mp3-preview/8070342fc084c0839dcec369bf1ab79105c033d8?cid=04efa8f320b849739fa98c7d12ffbe9c,much loved.mp3,Rachel Portman,0.128,0.0194,4,-24.941,1,0.0388,0.99,0.946,0.069,0.09,75.818,Relaxing
5KIOfWtUEKrxDNi4OnIpg2,contemporary classical piano,Avril 14th (Aphex Twin) - Vanessa Wagner Version,./scrapes/Relaxing/Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,https://p.scdn.co/mp3-preview/88c33d202c8268616e4512565933fad205cd7585?cid=04efa8f320b849739fa98c7d12ffbe9c,Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,Vanessa Wagner,0.395,0.0826,5,-18.982,0,0.0432,0.995,0.93,0.126,0.119,93.288,Relaxing
7lFRAFQ2f2AmWOefaiV4wb,early modern classical,"Scriabin: 24 Preludes, Op. 11: No. 21 in B Flat Major","./scrapes/Relaxing/Scriabin: 24 Preludes, Op. 11: No. 21 in B Flat Major.mp3",https://p.scdn.co/mp3-preview/b4d5b4183eeb44a21b4876d4bc4b811b6dc22653?cid=04efa8f320b849739fa98c7d12ffbe9c,"Scriabin: 24 Preludes, Op. 11: No. 21 in B Flat Major.mp3",Alexander Scriabin,0.221,0.00193,3,-43.209,1,0.0409,0.992,0.956,0.0805,0.347,69.843,Relaxing
6JPzlzHHdqIdmu28qBHdGF,ukrainian classical,"10 Préludes, Op. 23: No. 10 in G-Flat Major - Live","./scrapes/Relaxing/10 Préludes, Op. 23: No. 10 in G-Flat Major - Live.mp3",https://p.scdn.co/mp3-preview/9cf1e24cdca08b4e3aaf08653c660ddfff99d070?cid=04efa8f320b849739fa98c7d12ffbe9c,"10 Préludes, Op. 23: No. 10 in G-Flat Major - Live.mp3",Sergei Rachmaninoff,0.302,0.00448,6,-31.704,1,0.0463,0.995,0.84,0.045,0.0452,71.056,Relaxing
2EAgTVB2EdsMdqaqOk062L,classical performance,Frühlingsglaube (Arr. Franz Liszt),./scrapes/Relaxing/Frühlingsglaube (Arr. Franz Liszt).mp3,https://p.scdn.co/mp3-preview/5de5fbab7d0060ce3bab3e2a3462aabb79bc69ff?cid=04efa8f320b849739fa98c7d12ffbe9c,Frühlingsglaube (Arr. Franz Liszt).mp3,Daniil Trifonov,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684,Relaxing
0jOnZhF75V68VsBObWx2XO,classical performance,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","./scrapes/Relaxing/The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",https://p.scdn.co/mp3-preview/28857efb335b1ca10e02f1612c426b9810cf2a34?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",Yo-Yo Ma,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,Relaxing
36EnMgx9PmtnzUtmKwI63h,early music,"Goldberg Variations, BWV 988: Variation 1 (Arr. for Harp)","./scrapes/Relaxing/Goldberg Variations, BWV 988: Variation 1 (Arr. for Harp).mp3",https://p.scdn.co/mp3-preview/f9826e300974e6ac91ebe806e774954fbfd98f3f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Goldberg Variations, BWV 988: Variation 1 (Arr. for Harp).mp3",Johann Sebastian Bach,0.354,0.116,4,-28.692,0,0.0399,0.987,0.883,0.124,0.181,82.627,Relaxing
6XmozAAnvBf2VtLL53AkX0,neo-classical,Walk With Us - For Black Lives Matter,./scrapes/Relaxing/Walk With Us - For Black Lives Matter.mp3,https://p.scdn.co/mp3-preview/8b63e6ed967a2075e55589d25d37cd90d582d0d7?cid=04efa8f320b849739fa98c7d12ffbe9c,Walk With Us - For Black Lives Matter.mp3,Alexis Ffrench,0.299,0.0264,9,-26.535,0,0.0469,0.995,0.882,0.073,0.235,168.963,Relaxing
5TtmI9sfXw4VXco0PE21mV,early modern classical,"2 Aquarelles: Lento, ma non troppo","./scrapes/Relaxing/2 Aquarelles: Lento, ma non troppo.mp3",https://p.scdn.co/mp3-preview/63f535d010b7a110962b813fa7709f5cb117905f?cid=04efa8f320b849739fa98c7d12ffbe9c,"2 Aquarelles: Lento, ma non troppo.mp3",Frederick Delius,0.176,0.0534,10,-27.626,1,0.0406,0.97,0.915,0.29,0.0332,71.673,Relaxing
5KIOfWtUEKrxDNi4OnIpg2,tijuana electronic,Avril 14th (Aphex Twin) - Vanessa Wagner Version,./scrapes/Relaxing/Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,https://p.scdn.co/mp3-preview/88c33d202c8268616e4512565933fad205cd7585?cid=04efa8f320b849739fa98c7d12ffbe9c,Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,Murcof,0.395,0.0826,5,-18.982,0,0.0432,0.995,0.93,0.126,0.119,93.288,Relaxing
5KIOfWtUEKrxDNi4OnIpg2,ambient,Avril 14th (Aphex Twin) - Vanessa Wagner Version,./scrapes/Relaxing/Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,https://p.scdn.co/mp3-preview/88c33d202c8268616e4512565933fad205cd7585?cid=04efa8f320b849739fa98c7d12ffbe9c,Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,Murcof,0.395,0.0826,5,-18.982,0,0.0432,0.995,0.93,0.126,0.119,93.288,Relaxing
18JxYMTSFKZlxqdNFrOs1r,classical piano,"Prelude in B minor, BWV 855a (Arr. by Alexander Siloti)","./scrapes/Relaxing/Prelude in B minor, BWV 855a (Arr. by Alexander Siloti).mp3",https://p.scdn.co/mp3-preview/1c47602b4f581e8b139e8b69e1f2fb77ade9618d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Prelude in B minor, BWV 855a (Arr. by Alexander Siloti).mp3",Khatia Buniatishvili,0.182,0.0377,11,-33.748,0,0.0391,0.987,0.957,0.0804,0.0923,100.482,Relaxing
5KIOfWtUEKrxDNi4OnIpg2,microhouse,Avril 14th (Aphex Twin) - Vanessa Wagner Version,./scrapes/Relaxing/Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,https://p.scdn.co/mp3-preview/88c33d202c8268616e4512565933fad205cd7585?cid=04efa8f320b849739fa98c7d12ffbe9c,Avril 14th (Aphex Twin) - Vanessa Wagner Version.mp3,Murcof,0.395,0.0826,5,-18.982,0,0.0432,0.995,0.93,0.126,0.119,93.288,Relaxing
1XJMRdFSgkrmw2cXLJOD0b,american classical piano,"3 Visions: No. 2, Summerland","./scrapes/Relaxing/3 Visions: No. 2, Summerland.mp3",https://p.scdn.co/mp3-preview/13383b7efe32366e18f618af89f666ee56670b44?cid=04efa8f320b849739fa98c7d12ffbe9c,"3 Visions: No. 2, Summerland.mp3",Bruce Levingston,0.46,0.00618,6,-28.121,1,0.0481,0.994,0.89,0.0896,0.086,67.12,Relaxing
3C8Xxgad3ejXfJ0RiJq9G1,early modern classical,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto","./scrapes/Relaxing/Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto.mp3",https://p.scdn.co/mp3-preview/b785073a11a1d832486bd3007e2c7d299fcf68f7?cid=04efa8f320b849739fa98c7d12ffbe9c,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto.mp3",Albéric Magnard,0.171,0.00926,7,-31.675,0,0.044,0.993,0.946,0.128,0.0399,116.418,Relaxing
0jOnZhF75V68VsBObWx2XO,classical,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","./scrapes/Relaxing/The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",https://p.scdn.co/mp3-preview/28857efb335b1ca10e02f1612c426b9810cf2a34?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",Camille Saint-Saëns,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,Relaxing
2EAgTVB2EdsMdqaqOk062L,classical,Frühlingsglaube (Arr. Franz Liszt),./scrapes/Relaxing/Frühlingsglaube (Arr. Franz Liszt).mp3,https://p.scdn.co/mp3-preview/5de5fbab7d0060ce3bab3e2a3462aabb79bc69ff?cid=04efa8f320b849739fa98c7d12ffbe9c,Frühlingsglaube (Arr. Franz Liszt).mp3,Franz Schubert,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684,Relaxing
3LRYwBJECFeQGi16cPxEZY,contemporary classical piano,Wasserklavier,./scrapes/Relaxing/Wasserklavier.mp3,https://p.scdn.co/mp3-preview/670f66ec84121d851c05525987ce5a8439a171c6?cid=04efa8f320b849739fa98c7d12ffbe9c,Wasserklavier.mp3,David Arden,0.32,0.00157,10,-43.77,0,0.0715,0.985,0.0465,0.05,0.109,78.685,Relaxing
5WEmDvDiRpE7p3y8SMMAPJ,anglican liturgy,Henry V: Henry V: Touch her soft lips and part,./scrapes/Relaxing/Henry V: Henry V: Touch her soft lips and part.mp3,https://p.scdn.co/mp3-preview/1ac311b3686787b17a7bb2312607b2a1ec7331f6?cid=04efa8f320b849739fa98c7d12ffbe9c,Henry V: Henry V: Touch her soft lips and part.mp3,John Rutter,0.146,0.019,0,-31.365,1,0.0476,0.92,0.878,0.0864,0.0492,81.526,Relaxing
3C8Xxgad3ejXfJ0RiJq9G1,french romanticism,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto","./scrapes/Relaxing/Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto.mp3",https://p.scdn.co/mp3-preview/b785073a11a1d832486bd3007e2c7d299fcf68f7?cid=04efa8f320b849739fa98c7d12ffbe9c,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto.mp3",Albéric Magnard,0.171,0.00926,7,-31.675,0,0.044,0.993,0.946,0.128,0.0399,116.418,Relaxing
18JxYMTSFKZlxqdNFrOs1r,baroque,"Prelude in B minor, BWV 855a (Arr. by Alexander Siloti)","./scrapes/Relaxing/Prelude in B minor, BWV 855a (Arr. by Alexander Siloti).mp3",https://p.scdn.co/mp3-preview/1c47602b4f581e8b139e8b69e1f2fb77ade9618d?cid=04efa8f320b849739fa98c7d12ffbe9c,"Prelude in B minor, BWV 855a (Arr. by Alexander Siloti).mp3",Johann Sebastian Bach,0.182,0.0377,11,-33.748,0,0.0391,0.987,0.957,0.0804,0.0923,100.482,Relaxing
1v3gGmcneK1QzYyBFiBXG0,german baroque,"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042)","./scrapes/Relaxing/Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042).mp3",https://p.scdn.co/mp3-preview/4d1f7b946d6e726eefe27e7462f0f9c8201c5c57?cid=04efa8f320b849739fa98c7d12ffbe9c,"Montero: Adagio (After Bach's Violin Concerto No. 2, BWV 1042).mp3",Johann Sebastian Bach,0.36,0.00301,6,-35.441,0,0.0444,0.994,0.897,0.0557,0.18,72.892,Relaxing
12KMREUbKErP77HI7Av6Gq,american modern classical,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio)","./scrapes/Relaxing/Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio).mp3",https://p.scdn.co/mp3-preview/195b32132d9c16dd10c70659654ce3d195b8c7fa?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio).mp3",William Grant Still,0.0618,0.00804,5,-36.977,1,0.0472,0.753,0.69,0.12,0.0393,55.481,Relaxing
12KMREUbKErP77HI7Av6Gq,harlem renaissance,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio)","./scrapes/Relaxing/Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio).mp3",https://p.scdn.co/mp3-preview/195b32132d9c16dd10c70659654ce3d195b8c7fa?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 1, ""Afro-American"": II. Sorrow (Adagio).mp3",William Grant Still,0.0618,0.00804,5,-36.977,1,0.0472,0.753,0.69,0.12,0.0393,55.481,Relaxing
0ehvSWC15JKhz5us5aOBjL,british soundtrack,much loved,./scrapes/Relaxing/much loved.mp3,https://p.scdn.co/mp3-preview/8070342fc084c0839dcec369bf1ab79105c033d8?cid=04efa8f320b849739fa98c7d12ffbe9c,much loved.mp3,Rachel Portman,0.128,0.0194,4,-24.941,1,0.0388,0.99,0.946,0.069,0.09,75.818,Relaxing
4a8dR8XKOBOMxUSr8UT58W,classical,"Concerto en ré mineur, BWV 974: II. Adagio","./scrapes/Relaxing/Concerto en ré mineur, BWV 974: II. Adagio.mp3",https://p.scdn.co/mp3-preview/ab2f5e875dcbd159e83dab413d33371a3b201a44?cid=04efa8f320b849739fa98c7d12ffbe9c,"Concerto en ré mineur, BWV 974: II. Adagio.mp3",Johann Sebastian Bach,0.354,0.0322,2,-27.492,0,0.0435,0.992,0.955,0.104,0.0638,67.872,Relaxing
0AoBVHrn422YM52l4TAS0P,chamber orchestra,Siegfried Idyll,./scrapes/Romance/Siegfried Idyll.mp3,https://p.scdn.co/mp3-preview/2f78ca24883a070ae3751a933d5fc0c85baddd20?cid=04efa8f320b849739fa98c7d12ffbe9c,Siegfried Idyll.mp3,Swedish Chamber Orchestra,0.0695,0.0108,4,-26.729,1,0.0429,0.965,0.76,0.0777,0.0377,75.279,Romance
7n92QzQomRCLlciO14X0kd,polish classical,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,./scrapes/Romance/Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1.mp3,https://p.scdn.co/mp3-preview/9cc5f88f7135355cb8482f6639139422b1974634?cid=04efa8f320b849739fa98c7d12ffbe9c,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1.mp3,Frédéric Chopin,0.387,0.0451,3,-24.698,1,0.0364,0.99,0.913,0.112,0.071,61.494,Romance
2sFDmquXy5SQfEY4uMlC33,classical,"Piano sonata in A Major, D. 959: II. Andantino","./scrapes/Romance/Piano sonata in A Major, D. 959: II. Andantino.mp3",https://p.scdn.co/mp3-preview/ee14cfb9bad66fa2797675969ee1bbafeb60f768?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano sonata in A Major, D. 959: II. Andantino.mp3",Franz Schubert,0.285,0.0154,6,-24.494,0,0.0431,0.99,0.903,0.093,0.107,73.369,Romance
7n92QzQomRCLlciO14X0kd,early romantic era,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,./scrapes/Romance/Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1.mp3,https://p.scdn.co/mp3-preview/9cc5f88f7135355cb8482f6639139422b1974634?cid=04efa8f320b849739fa98c7d12ffbe9c,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1.mp3,Frédéric Chopin,0.387,0.0451,3,-24.698,1,0.0364,0.99,0.913,0.112,0.071,61.494,Romance
2EAgTVB2EdsMdqaqOk062L,russian classical piano,Frühlingsglaube (Arr. Franz Liszt),./scrapes/Romance/Frühlingsglaube (Arr. Franz Liszt).mp3,https://p.scdn.co/mp3-preview/5de5fbab7d0060ce3bab3e2a3462aabb79bc69ff?cid=04efa8f320b849739fa98c7d12ffbe9c,Frühlingsglaube (Arr. Franz Liszt).mp3,Daniil Trifonov,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684,Romance
6N7JzrteJv8lsr1GWYyu0b,classical piano,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,./scrapes/Romance/Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif.mp3,https://p.scdn.co/mp3-preview/9d2f2efefe64782278a1baa93cfdff48aa106987?cid=04efa8f320b849739fa98c7d12ffbe9c,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif.mp3,Alain Planès,0.343,0.0252,1,-27.013,1,0.0488,0.993,0.932,0.0454,0.0395,67.207,Romance
49EwpnNNoyCeATcJKI3A4G,violin,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento","./scrapes/Romance/Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",https://p.scdn.co/mp3-preview/3198f682f60189a7378bc6006383db22097893f4?cid=04efa8f320b849739fa98c7d12ffbe9c,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",Janine Jansen,0.11,0.0438,7,-20.501,1,0.0442,0.965,0.383,0.262,0.0368,80.955,Romance
